evidence_id,alert_id,evidence_type,created_at,source,description,hash
EVD-00125,ALT-000057,Memory Extraction,2026-07-08 05:54:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-486 during investigation of DET-T1070-Indicator_Removal_on_Host_39",439c55a5cb927144
EVD-00126,ALT-000057,Process Tree & Hash,2026-07-08 05:39:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-486 during investigation of DET-T1070-Indicator_Removal_on_Host_39",d464ba3293a1b614
EVD-00127,ALT-000057,PCAP Stream,2026-07-08 05:34:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-486 during investigation of DET-T1070-Indicator_Removal_on_Host_39",8a88d603a1146dfe
EVD-00128,ALT-000058,Registry Modification,2026-08-24 12:33:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-031 during investigation of DET-T1021-Remote_Services_79",7fa9c3aef885065e
EVD-00129,ALT-000058,Memory Extraction,2026-08-24 12:45:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-031 during investigation of DET-T1021-Remote_Services_79",ff1531b8a240ebdf
EVD-00130,ALT-000058,Process Tree & Hash,2026-08-24 12:30:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-031 during investigation of DET-T1021-Remote_Services_79",7b61f465b8a0c362
EVD-00131,ALT-000059,Memory Extraction,2026-07-09 01:33:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-353 during investigation of DET-T1566-Phishing_77",7a998b76ccd2c9a2
EVD-00132,ALT-000059,Process Tree & Hash,2026-07-09 01:45:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-353 during investigation of DET-T1566-Phishing_77",010840228541303a
EVD-00133,ALT-000059,PCAP Stream,2026-07-09 01:43:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-353 during investigation of DET-T1566-Phishing_77",367f11497a4404ca
EVD-00134,ALT-000059,Authentication Token,2026-07-09 01:31:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-353 during investigation of DET-T1566-Phishing_77",4ddd6f765cce3111
EVD-00135,ALT-000060,Process Tree & Hash,2026-08-23 21:33:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-332 during investigation of DET-T1003-OS_Credential_Dumping_20",7934bcc1f0873ad0
EVD-00136,ALT-000060,PCAP Stream,2026-08-23 21:43:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-332 during investigation of DET-T1003-OS_Credential_Dumping_20",f09f6510dbd6e0cf
EVD-00137,ALT-000060,Authentication Token,2026-08-23 21:22:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-332 during investigation of DET-T1003-OS_Credential_Dumping_20",7648fc90ba00318a
EVD-00138,ALT-000060,Registry Modification,2026-08-23 21:44:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-332 during investigation of DET-T1003-OS_Credential_Dumping_20",827e64d5bce54ae0
EVD-00139,ALT-000060,Memory Extraction,2026-08-23 21:34:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-332 during investigation of DET-T1003-OS_Credential_Dumping_20",9630c8f5921245c6
EVD-00140,ALT-000062,Authentication Token,2026-08-06 09:30:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-148 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76",ceee1d1ae8040e69
EVD-00141,ALT-000062,Registry Modification,2026-08-06 09:19:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-148 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76",598619f539ba57f6
EVD-00142,ALT-000062,Memory Extraction,2026-08-06 09:13:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-148 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76",4572efb95d6d25b8
EVD-00143,ALT-000062,Process Tree & Hash,2026-08-06 09:29:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-148 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76",a4c059b3f11f0de5
EVD-00144,ALT-000062,PCAP Stream,2026-08-06 09:33:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-148 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76",6b8209c0cdc7ace0
EVD-00145,ALT-000063,Registry Modification,2026-08-31 13:48:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",fb2f0ded95975f5d
EVD-00146,ALT-000063,Memory Extraction,2026-08-31 14:01:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",95cfe2ab53995bda
EVD-00147,ALT-000063,Process Tree & Hash,2026-08-31 13:49:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",73168435ced2d318
EVD-00148,ALT-000063,PCAP Stream,2026-08-31 13:57:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",7c6bef5b740f1262
EVD-00149,ALT-000063,Authentication Token,2026-08-31 13:55:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-165 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",b17eb2c8a02c8ab2
EVD-00150,ALT-000065,Process Tree & Hash,2026-08-21 20:27:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-128 during investigation of DET-T1046-Network_Service_Discovery_81",4f4d4fb09e73ff00
EVD-00151,ALT-000065,PCAP Stream,2026-08-21 20:15:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-128 during investigation of DET-T1046-Network_Service_Discovery_81",1c4b2126c913b064
EVD-00152,ALT-000065,Authentication Token,2026-08-21 20:12:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-128 during investigation of DET-T1046-Network_Service_Discovery_81",d1f3014807bc4ac5
EVD-00153,ALT-000066,PCAP Stream,2026-07-23 05:13:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-142 during investigation of DET-T1110-Brute_Force_53",e45808a0ccb85672
EVD-00154,ALT-000066,Authentication Token,2026-07-23 05:00:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-142 during investigation of DET-T1110-Brute_Force_53",774fdc2fec14c24c
EVD-00155,ALT-000066,Registry Modification,2026-07-23 05:07:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-142 during investigation of DET-T1110-Brute_Force_53",962db3ba3c57a52c
EVD-00156,ALT-000070,Process Tree & Hash,2026-09-03 22:17:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-089 during investigation of DET-T1090-Proxy_43",287298233534b4d2
EVD-00157,ALT-000070,PCAP Stream,2026-09-03 22:34:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-089 during investigation of DET-T1090-Proxy_43",4648cfb3644f15b3
EVD-00158,ALT-000070,Authentication Token,2026-09-03 22:23:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-089 during investigation of DET-T1090-Proxy_43",9839553f883065a1
EVD-00159,ALT-000070,Registry Modification,2026-09-03 22:11:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-089 during investigation of DET-T1090-Proxy_43",a63a3228f7ae7e7f
EVD-00160,ALT-000072,Authentication Token,2026-07-08 08:01:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-065 during investigation of DET-T1003-OS_Credential_Dumping_65",746eb1919b3db2b9
EVD-00161,ALT-000072,Registry Modification,2026-07-08 07:52:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-065 during investigation of DET-T1003-OS_Credential_Dumping_65",438f3068e25378a6
EVD-00162,ALT-000072,Memory Extraction,2026-07-08 07:50:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-065 during investigation of DET-T1003-OS_Credential_Dumping_65",f4311d47b3baaa13
EVD-00163,ALT-000072,Process Tree & Hash,2026-07-08 08:03:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-065 during investigation of DET-T1003-OS_Credential_Dumping_65",4bf9077a2bb434c8
EVD-00164,ALT-000074,Memory Extraction,2026-08-16 04:27:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-455 during investigation of DET-T1110-Brute_Force_98",a08e204b28062b7d
EVD-00165,ALT-000074,Process Tree & Hash,2026-08-16 04:38:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-455 during investigation of DET-T1110-Brute_Force_98",c78ded818b20948d
EVD-00166,ALT-000074,PCAP Stream,2026-08-16 04:28:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-455 during investigation of DET-T1110-Brute_Force_98",7d0a57d79dd3cc0e
EVD-00167,ALT-000074,Authentication Token,2026-08-16 04:28:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-455 during investigation of DET-T1110-Brute_Force_98",f4fa1a89a4c34378
EVD-00168,ALT-000074,Registry Modification,2026-08-16 04:39:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-455 during investigation of DET-T1110-Brute_Force_98",b63ca1133d329f6c
EVD-00169,ALT-000075,Process Tree & Hash,2026-07-10 18:05:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-084 during investigation of DET-T1110-Brute_Force_08",4c475ce86c918635
EVD-00170,ALT-000075,PCAP Stream,2026-07-10 18:05:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-084 during investigation of DET-T1110-Brute_Force_08",dda470556cead366
EVD-00171,ALT-000075,Authentication Token,2026-07-10 18:05:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-084 during investigation of DET-T1110-Brute_Force_08",6bd8cb4bd281cba4
EVD-00172,ALT-000075,Registry Modification,2026-07-10 18:02:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-084 during investigation of DET-T1110-Brute_Force_08",6a0698454a494aab
EVD-00173,ALT-000075,Memory Extraction,2026-07-10 18:12:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-084 during investigation of DET-T1110-Brute_Force_08",7053da363a72f76c
EVD-00174,ALT-000077,Authentication Token,2026-06-13 23:27:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-462 during investigation of DET-T1562-Impair_Defenses_37",8dff18eb48a828e4
EVD-00175,ALT-000077,Registry Modification,2026-06-13 23:40:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-462 during investigation of DET-T1562-Impair_Defenses_37",81d9b0e1b493b31a
EVD-00176,ALT-000077,Memory Extraction,2026-06-13 23:30:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-462 during investigation of DET-T1562-Impair_Defenses_37",cfcd089e51f1d223
EVD-00177,ALT-000077,Process Tree & Hash,2026-06-13 23:23:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-462 during investigation of DET-T1562-Impair_Defenses_37",015d92633cb8f006
EVD-00178,ALT-000078,Registry Modification,2026-08-17 00:19:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-122 during investigation of DET-T1021-Remote_Services_49",7de4b2dc7521e9d6
EVD-00179,ALT-000078,Memory Extraction,2026-08-17 00:37:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-122 during investigation of DET-T1021-Remote_Services_49",9021cd61b65cb73a
EVD-00180,ALT-000078,Process Tree & Hash,2026-08-17 00:40:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-122 during investigation of DET-T1021-Remote_Services_49",c9a3aac45135e394
EVD-00181,ALT-000078,PCAP Stream,2026-08-17 00:20:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-122 during investigation of DET-T1021-Remote_Services_49",5c0e39bd948b883c
EVD-00182,ALT-000078,Authentication Token,2026-08-17 00:38:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-122 during investigation of DET-T1021-Remote_Services_49",86c1949d5a518fe7
EVD-00183,ALT-000080,Process Tree & Hash,2026-07-14 19:16:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-393 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",8c664e0abdc301e0
EVD-00184,ALT-000080,PCAP Stream,2026-07-14 19:03:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-393 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",8930a5525418e5ef
EVD-00185,ALT-000080,Authentication Token,2026-07-14 19:13:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-393 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",cce43b71d3e47d85
EVD-00186,ALT-000080,Registry Modification,2026-07-14 19:06:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-393 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",012ea6e17546129d
EVD-00187,ALT-000080,Memory Extraction,2026-07-14 19:04:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-393 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",98f104108fc87e8a
EVD-00188,ALT-000082,Authentication Token,2026-09-06 00:50:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-124 during investigation of DET-T1110-Brute_Force_38",1840b2b8428411d2
EVD-00189,ALT-000082,Registry Modification,2026-09-06 00:38:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-124 during investigation of DET-T1110-Brute_Force_38",9f233db19df4e248
EVD-00190,ALT-000082,Memory Extraction,2026-09-06 00:20:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-124 during investigation of DET-T1110-Brute_Force_38",d53d7b594270a5a2
EVD-00191,ALT-000083,Registry Modification,2026-08-18 16:50:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-095 during investigation of DET-T1055-Process_Injection_87",0ea0a8ba4969a090
EVD-00192,ALT-000083,Memory Extraction,2026-08-18 16:35:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-095 during investigation of DET-T1055-Process_Injection_87",94b56e03b55e666e
EVD-00193,ALT-000083,Process Tree & Hash,2026-08-18 16:29:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-095 during investigation of DET-T1055-Process_Injection_87",6ff42412a413a0d2
EVD-00194,ALT-000083,PCAP Stream,2026-08-18 16:19:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-095 during investigation of DET-T1055-Process_Injection_87",a027fa60a809da18
EVD-00195,ALT-000087,Authentication Token,2026-08-20 23:26:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-114 during investigation of DET-T1055-Process_Injection_57",489e0ed14ed8e4a2
EVD-00196,ALT-000087,Registry Modification,2026-08-20 23:48:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-114 during investigation of DET-T1055-Process_Injection_57",4e4b7f63df85558a
EVD-00197,ALT-000087,Memory Extraction,2026-08-20 23:40:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-114 during investigation of DET-T1055-Process_Injection_57",30f77338e41bebd9
EVD-00198,ALT-000087,Process Tree & Hash,2026-08-20 23:35:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-114 during investigation of DET-T1055-Process_Injection_57",1d95f32aa1414adb
EVD-00199,ALT-000088,Registry Modification,2026-08-28 22:20:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-329 during investigation of DET-T1562-Impair_Defenses_82",c28508266cf0b3be
EVD-00200,ALT-000088,Memory Extraction,2026-08-28 22:35:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-329 during investigation of DET-T1562-Impair_Defenses_82",f97e0aea0e7a14b8
EVD-00201,ALT-000088,Process Tree & Hash,2026-08-28 22:24:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-329 during investigation of DET-T1562-Impair_Defenses_82",10a217752ad21e96
